from_id,to_id,source,is_derived
person-0089,person-0149,team,True
person-0089,person-0039,team,True
person-0089,person-0044,team,True
person-0089,person-0049,team,True
person-0089,person-0064,team,True
person-0089,person-0034,team,True
person-0089,person-0014,team,True
person-0089,person-0373,team,True
person-0089,person-0378,team,True
person-0089,person-0388,team,True
person-0129,person-0134,team,True
person-0129,person-0149,team,True
person-0129,person-0039,team,True
person-0129,person-0044,team,True
person-0129,person-0049,team,True
person-0129,person-0064,team,True
person-0129,person-0034,team,True
person-0129,person-0014,team,True
person-0129,person-0373,team,True
person-0129,person-0378,team,True
person-0129,person-0388,team,True
person-0134,person-0149,team,True
person-0134,person-0039,team,True
person-0134,person-0044,team,True
person-0134,person-0049,team,True
person-0134,person-0064,team,True
person-0134,person-0034,team,True
person-0134,person-0014,team,True
person-0134,person-0373,team,True
person-0134,person-0378,team,True
person-0134,person-0388,team,True
person-0149,person-0039,team,True
person-0149,person-0044,team,True
person-0149,person-0049,team,True
person-0149,person-0064,team,True
person-0149,person-0034,team,True
person-0149,person-0014,team,True
person-0149,person-0373,team,True
person-0149,person-0378,team,True
person-0149,person-0388,team,True
person-0039,person-0044,team,True
person-0039,person-0049,team,True
person-0039,person-0064,team,True
person-0039,person-0034,team,True
person-0039,person-0014,team,True
person-0039,person-0373,team,True
person-0039,person-0378,team,True
person-0039,person-0388,team,True
person-0044,person-0049,team,True
person-0044,person-0064,team,True
person-0044,person-0034,team,True
person-0044,person-0014,team,True
person-0044,person-0373,team,True
person-0044,person-0378,team,True
person-0044,person-0388,team,True
person-0049,person-0064,team,True
person-0049,person-0034,team,True
person-0049,person-0014,team,True
person-0049,person-0373,team,True
person-0049,person-0378,team,True
person-0049,person-0388,team,True
person-0064,person-0034,team,True
person-0064,person-0014,team,True
person-0064,person-0373,team,True
person-0064,person-0378,team,True
person-0064,person-0388,team,True
person-0034,person-0014,team,True
person-0034,person-0373,team,True
person-0034,person-0378,team,True
person-0034,person-0388,team,True
person-0014,person-0373,team,True
person-0014,person-0378,team,True
person-0014,person-0388,team,True
person-0373,person-0378,team,True
person-0373,person-0388,team,True
person-0378,person-0388,team,True
person-0270,person-0280,team,True
person-0270,person-0295,team,True
person-0270,person-0300,team,True
person-0270,person-0320,team,True
person-0270,person-0330,team,True
person-0270,person-0340,team,True
person-0270,person-0345,team,True
person-0270,person-0355,team,True
person-0270,person-0160,team,True
person-0270,person-0195,team,True
person-0270,person-0200,team,True
person-0270,person-0235,team,True
person-0270,person-0240,team,True
person-0270,person-0255,team,True
person-0270,person-0260,team,True
person-0270,person-0100,team,True
person-0270,person-0105,team,True
person-0270,person-0120,team,True
person-0270,person-0130,team,True
person-0270,person-0135,team,True
person-0270,person-0010,team,True
person-0270,person-0015,team,True
person-0280,person-0295,team,True
person-0280,person-0300,team,True
person-0280,person-0320,team,True
person-0280,person-0330,team,True
person-0280,person-0340,team,True
person-0280,person-0345,team,True
person-0280,person-0355,team,True
person-0280,person-0160,team,True
person-0280,person-0195,team,True
person-0280,person-0200,team,True
person-0280,person-0235,team,True
person-0280,person-0240,team,True
person-0280,person-0255,team,True
person-0280,person-0260,team,True
person-0280,person-0100,team,True
person-0280,person-0105,team,True
person-0280,person-0120,team,True
person-0280,person-0130,team,True
person-0280,person-0135,team,True
person-0280,person-0010,team,True
person-0280,person-0015,team,True
person-0295,person-0300,team,True
person-0295,person-0320,team,True
person-0295,person-0330,team,True
person-0295,person-0340,team,True
person-0295,person-0345,team,True
person-0295,person-0355,team,True
person-0295,person-0160,team,True
person-0295,person-0195,team,True
person-0295,person-0200,team,True
person-0295,person-0235,team,True
person-0295,person-0240,team,True
person-0295,person-0255,team,True
person-0295,person-0260,team,True
person-0295,person-0100,team,True
person-0295,person-0105,team,True
person-0295,person-0120,team,True
person-0295,person-0130,team,True
person-0295,person-0135,team,True
person-0295,person-0010,team,True
person-0295,person-0015,team,True
person-0300,person-0320,team,True
person-0300,person-0330,team,True
person-0300,person-0340,team,True
person-0300,person-0345,team,True
person-0300,person-0355,team,True
person-0300,person-0160,team,True
person-0300,person-0195,team,True
person-0300,person-0200,team,True
person-0300,person-0235,team,True
person-0300,person-0240,team,True
person-0300,person-0255,team,True
person-0300,person-0260,team,True
person-0300,person-0100,team,True
person-0300,person-0105,team,True
person-0300,person-0120,team,True
person-0300,person-0130,team,True
person-0300,person-0135,team,True
person-0300,person-0010,team,True
person-0300,person-0015,team,True
person-0320,person-0330,team,True
person-0320,person-0340,team,True
person-0320,person-0345,team,True
person-0320,person-0355,team,True
person-0320,person-0160,team,True
person-0320,person-0195,team,True
person-0320,person-0200,team,True
person-0320,person-0235,team,True
person-0320,person-0240,team,True
person-0320,person-0255,team,True
person-0320,person-0260,team,True
person-0320,person-0100,team,True
person-0320,person-0105,team,True
person-0320,person-0120,team,True
person-0320,person-0130,team,True
person-0320,person-0135,team,True
person-0320,person-0010,team,True
person-0320,person-0015,team,True
person-0330,person-0340,team,True
person-0330,person-0345,team,True
person-0330,person-0355,team,True
person-0330,person-0160,team,True
person-0330,person-0195,team,True
person-0330,person-0200,team,True
person-0330,person-0235,team,True
person-0330,person-0240,team,True
person-0330,person-0255,team,True
person-0330,person-0260,team,True
person-0330,person-0100,team,True
person-0330,person-0105,team,True
person-0330,person-0120,team,True
person-0330,person-0130,team,True
person-0330,person-0135,team,True
person-0330,person-0010,team,True
person-0330,person-0015,team,True
person-0340,person-0345,team,True
person-0340,person-0355,team,True
person-0340,person-0160,team,True
person-0340,person-0195,team,True
person-0340,person-0200,team,True
person-0340,person-0235,team,True
person-0340,person-0240,team,True
person-0340,person-0255,team,True
person-0340,person-0260,team,True
person-0340,person-0100,team,True
person-0340,person-0105,team,True
person-0340,person-0120,team,True
person-0340,person-0130,team,True
person-0340,person-0135,team,True
person-0340,person-0010,team,True
person-0340,person-0015,team,True
person-0345,person-0355,team,True
person-0345,person-0160,team,True
person-0345,person-0195,team,True
person-0345,person-0200,team,True
person-0345,person-0235,team,True
person-0345,person-0240,team,True
person-0345,person-0255,team,True
person-0345,person-0260,team,True
person-0345,person-0100,team,True
person-0345,person-0105,team,True
person-0345,person-0120,team,True
person-0345,person-0130,team,True
person-0345,person-0135,team,True
person-0345,person-0010,team,True
person-0345,person-0015,team,True
person-0355,person-0160,team,True
person-0355,person-0195,team,True
person-0355,person-0200,team,True
person-0355,person-0235,team,True
person-0355,person-0240,team,True
person-0355,person-0255,team,True
person-0355,person-0260,team,True
person-0355,person-0100,team,True
person-0355,person-0105,team,True
person-0355,person-0120,team,True
person-0355,person-0130,team,True
person-0355,person-0135,team,True
person-0355,person-0010,team,True
person-0355,person-0015,team,True
person-0160,person-0195,team,True
person-0160,person-0200,team,True
person-0160,person-0235,team,True
person-0160,person-0240,team,True
person-0160,person-0255,team,True
person-0160,person-0260,team,True
person-0160,person-0100,team,True
person-0160,person-0105,team,True
person-0160,person-0120,team,True
person-0160,person-0130,team,True
person-0160,person-0135,team,True
person-0160,person-0010,team,True
person-0160,person-0015,team,True
person-0195,person-0200,team,True
person-0195,person-0235,team,True
person-0195,person-0240,team,True
person-0195,person-0255,team,True
person-0195,person-0260,team,True
person-0195,person-0100,team,True
person-0195,person-0105,team,True
person-0195,person-0120,team,True
person-0195,person-0130,team,True
person-0195,person-0135,team,True
person-0195,person-0010,team,True
person-0195,person-0015,team,True
person-0200,person-0235,team,True
person-0200,person-0240,team,True
person-0200,person-0255,team,True
person-0200,person-0260,team,True
person-0200,person-0100,team,True
person-0200,person-0105,team,True
person-0200,person-0120,team,True
person-0200,person-0130,team,True
person-0200,person-0135,team,True
person-0200,person-0010,team,True
person-0200,person-0015,team,True
person-0235,person-0240,team,True
person-0235,person-0255,team,True
person-0235,person-0260,team,True
person-0235,person-0100,team,True
person-0235,person-0105,team,True
person-0235,person-0120,team,True
person-0235,person-0130,team,True
person-0235,person-0135,team,True
person-0235,person-0010,team,True
person-0235,person-0015,team,True
person-0240,person-0255,team,True
person-0240,person-0260,team,True
person-0240,person-0100,team,True
person-0240,person-0105,team,True
person-0240,person-0120,team,True
person-0240,person-0130,team,True
person-0240,person-0135,team,True
person-0240,person-0010,team,True
person-0240,person-0015,team,True
person-0255,person-0260,team,True
person-0255,person-0100,team,True
person-0255,person-0105,team,True
person-0255,person-0120,team,True
person-0255,person-0130,team,True
person-0255,person-0135,team,True
person-0255,person-0010,team,True
person-0255,person-0015,team,True
person-0260,person-0100,team,True
person-0260,person-0105,team,True
person-0260,person-0120,team,True
person-0260,person-0130,team,True
person-0260,person-0135,team,True
person-0260,person-0010,team,True
person-0260,person-0015,team,True
person-0100,person-0105,team,True
person-0100,person-0120,team,True
person-0100,person-0130,team,True
person-0100,person-0135,team,True
person-0100,person-0010,team,True
person-0100,person-0015,team,True
person-0105,person-0120,team,True
person-0105,person-0130,team,True
person-0105,person-0135,team,True
person-0105,person-0010,team,True
person-0105,person-0015,team,True
person-0120,person-0130,team,True
person-0120,person-0135,team,True
person-0120,person-0010,team,True
person-0120,person-0015,team,True
person-0130,person-0135,team,True
person-0130,person-0010,team,True
person-0130,person-0015,team,True
person-0135,person-0010,team,True
person-0135,person-0015,team,True
person-0010,person-0015,team,True
person-0271,person-0296,team,True
person-0271,person-0156,team,True
person-0271,person-0161,team,True
person-0271,person-0176,team,True
person-0271,person-0196,team,True
person-0271,person-0201,team,True
person-0271,person-0206,team,True
person-0271,person-0251,team,True
person-0271,person-0101,team,True
person-0271,person-0121,team,True
person-0271,person-0136,team,True
person-0271,person-0041,team,True
person-0271,person-0046,team,True
person-0271,person-0385,team,True
person-0296,person-0156,team,True
person-0296,person-0161,team,True
person-0296,person-0176,team,True
person-0296,person-0196,team,True
person-0296,person-0201,team,True
person-0296,person-0206,team,True
person-0296,person-0251,team,True
person-0296,person-0101,team,True
person-0296,person-0121,team,True
person-0296,person-0136,team,True
person-0296,person-0041,team,True
person-0296,person-0046,team,True
person-0296,person-0385,team,True
person-0156,person-0161,team,True
person-0156,person-0176,team,True
person-0156,person-0196,team,True
person-0156,person-0201,team,True
person-0156,person-0206,team,True
person-0156,person-0251,team,True
person-0156,person-0101,team,True
person-0156,person-0121,team,True
person-0156,person-0136,team,True
person-0156,person-0041,team,True
person-0156,person-0046,team,True
person-0156,person-0385,team,True
person-0161,person-0176,team,True
person-0161,person-0196,team,True
person-0161,person-0201,team,True
person-0161,person-0206,team,True
person-0161,person-0251,team,True
person-0161,person-0101,team,True
person-0161,person-0121,team,True
person-0161,person-0136,team,True
person-0161,person-0041,team,True
person-0161,person-0046,team,True
person-0161,person-0385,team,True
person-0176,person-0196,team,True
person-0176,person-0201,team,True
person-0176,person-0206,team,True
person-0176,person-0251,team,True
person-0176,person-0101,team,True
person-0176,person-0121,team,True
person-0176,person-0136,team,True
person-0176,person-0041,team,True
person-0176,person-0046,team,True
person-0176,person-0385,team,True
person-0196,person-0201,team,True
person-0196,person-0206,team,True
person-0196,person-0251,team,True
person-0196,person-0101,team,True
person-0196,person-0121,team,True
person-0196,person-0136,team,True
person-0196,person-0041,team,True
person-0196,person-0046,team,True
person-0196,person-0385,team,True
person-0201,person-0206,team,True
person-0201,person-0251,team,True
person-0201,person-0101,team,True
person-0201,person-0121,team,True
person-0201,person-0136,team,True
person-0201,person-0041,team,True
person-0201,person-0046,team,True
person-0201,person-0385,team,True
person-0206,person-0251,team,True
person-0206,person-0101,team,True
person-0206,person-0121,team,True
person-0206,person-0136,team,True
person-0206,person-0041,team,True
person-0206,person-0046,team,True
person-0206,person-0385,team,True
person-0251,person-0101,team,True
person-0251,person-0121,team,True
person-0251,person-0136,team,True
person-0251,person-0041,team,True
person-0251,person-0046,team,True
person-0251,person-0385,team,True
person-0101,person-0121,team,True
person-0101,person-0136,team,True
person-0101,person-0041,team,True
person-0101,person-0046,team,True
person-0101,person-0385,team,True
person-0121,person-0136,team,True
person-0121,person-0041,team,True
person-0121,person-0046,team,True
person-0121,person-0385,team,True
person-0136,person-0041,team,True
person-0136,person-0046,team,True
person-0136,person-0385,team,True
person-0041,person-0046,team,True
person-0041,person-0385,team,True
person-0046,person-0385,team,True
person-0272,person-0292,team,True
person-0272,person-0297,team,True
person-0272,person-0307,team,True
person-0272,person-0337,team,True
person-0272,person-0362,team,True
person-0272,person-0192,team,True
person-0272,person-0197,team,True
person-0272,person-0202,team,True
person-0272,person-0207,team,True
person-0272,person-0222,team,True
person-0272,person-0242,team,True
person-0272,person-0262,team,True
person-0272,person-0102,team,True
person-0272,person-0107,team,True
person-0272,person-0152,team,True
person-0272,person-0047,team,True
person-0272,person-0052,team,True
person-0272,person-0062,team,True
person-0272,person-0022,team,True
person-0272,person-0012,team,True
person-0272,person-0381,team,True
person-0292,person-0297,team,True
person-0292,person-0307,team,True
person-0292,person-0337,team,True
person-0292,person-0362,team,True
person-0292,person-0192,team,True
person-0292,person-0197,team,True
person-0292,person-0202,team,True
person-0292,person-0207,team,True
person-0292,person-0222,team,True
person-0292,person-0242,team,True
person-0292,person-0262,team,True
person-0292,person-0102,team,True
person-0292,person-0107,team,True
person-0292,person-0152,team,True
person-0292,person-0047,team,True
person-0292,person-0052,team,True
person-0292,person-0062,team,True
person-0292,person-0022,team,True
person-0292,person-0012,team,True
person-0292,person-0381,team,True
person-0297,person-0307,team,True
person-0297,person-0337,team,True
person-0297,person-0362,team,True
person-0297,person-0192,team,True
person-0297,person-0197,team,True
person-0297,person-0202,team,True
person-0297,person-0207,team,True
person-0297,person-0222,team,True
person-0297,person-0242,team,True
person-0297,person-0262,team,True
person-0297,person-0102,team,True
person-0297,person-0107,team,True
person-0297,person-0152,team,True
person-0297,person-0047,team,True
person-0297,person-0052,team,True
person-0297,person-0062,team,True
person-0297,person-0022,team,True
person-0297,person-0012,team,True
person-0297,person-0381,team,True
person-0307,person-0337,team,True
person-0307,person-0362,team,True
person-0307,person-0192,team,True
person-0307,person-0197,team,True
person-0307,person-0202,team,True
person-0307,person-0207,team,True
person-0307,person-0222,team,True
person-0307,person-0242,team,True
person-0307,person-0262,team,True
person-0307,person-0102,team,True
person-0307,person-0107,team,True
person-0307,person-0152,team,True
person-0307,person-0047,team,True
person-0307,person-0052,team,True
person-0307,person-0062,team,True
person-0307,person-0022,team,True
person-0307,person-0012,team,True
person-0307,person-0381,team,True
person-0337,person-0362,team,True
person-0337,person-0192,team,True
person-0337,person-0197,team,True
person-0337,person-0202,team,True
person-0337,person-0207,team,True
person-0337,person-0222,team,True
person-0337,person-0242,team,True
person-0337,person-0262,team,True
person-0337,person-0102,team,True
person-0337,person-0107,team,True
person-0337,person-0152,team,True
person-0337,person-0047,team,True
person-0337,person-0052,team,True
person-0337,person-0062,team,True
person-0337,person-0022,team,True
person-0337,person-0012,team,True
person-0337,person-0381,team,True
person-0362,person-0192,team,True
person-0362,person-0197,team,True
person-0362,person-0202,team,True
person-0362,person-0207,team,True
person-0362,person-0222,team,True
person-0362,person-0242,team,True
person-0362,person-0262,team,True
person-0362,person-0102,team,True
person-0362,person-0107,team,True
person-0362,person-0152,team,True
person-0362,person-0047,team,True
person-0362,person-0052,team,True
person-0362,person-0062,team,True
person-0362,person-0022,team,True
person-0362,person-0012,team,True
person-0362,person-0381,team,True
person-0192,person-0197,team,True
person-0192,person-0202,team,True
person-0192,person-0207,team,True
person-0192,person-0222,team,True
person-0192,person-0242,team,True
person-0192,person-0262,team,True
person-0192,person-0102,team,True
person-0192,person-0107,team,True
person-0192,person-0152,team,True
person-0192,person-0047,team,True
person-0192,person-0052,team,True
person-0192,person-0062,team,True
person-0192,person-0022,team,True
person-0192,person-0012,team,True
person-0192,person-0381,team,True
person-0197,person-0202,team,True
person-0197,person-0207,team,True
person-0197,person-0222,team,True
person-0197,person-0242,team,True
person-0197,person-0262,team,True
person-0197,person-0102,team,True
person-0197,person-0107,team,True
person-0197,person-0152,team,True
person-0197,person-0047,team,True
person-0197,person-0052,team,True
person-0197,person-0062,team,True
person-0197,person-0022,team,True
person-0197,person-0012,team,True
person-0197,person-0381,team,True
person-0202,person-0207,team,True
person-0202,person-0222,team,True
person-0202,person-0242,team,True
person-0202,person-0262,team,True
person-0202,person-0102,team,True
person-0202,person-0107,team,True
person-0202,person-0152,team,True
person-0202,person-0047,team,True
person-0202,person-0052,team,True
person-0202,person-0062,team,True
person-0202,person-0022,team,True
person-0202,person-0012,team,True
person-0202,person-0381,team,True
person-0207,person-0222,team,True
person-0207,person-0242,team,True
person-0207,person-0262,team,True
person-0207,person-0102,team,True
person-0207,person-0107,team,True
person-0207,person-0152,team,True
person-0207,person-0047,team,True
person-0207,person-0052,team,True
person-0207,person-0062,team,True
person-0207,person-0022,team,True
person-0207,person-0012,team,True
person-0207,person-0381,team,True
person-0222,person-0242,team,True
person-0222,person-0262,team,True
person-0222,person-0102,team,True
person-0222,person-0107,team,True
person-0222,person-0152,team,True
person-0222,person-0047,team,True
person-0222,person-0052,team,True
person-0222,person-0062,team,True
person-0222,person-0022,team,True
person-0222,person-0012,team,True
person-0222,person-0381,team,True
person-0242,person-0262,team,True
person-0242,person-0102,team,True
person-0242,person-0107,team,True
person-0242,person-0152,team,True
person-0242,person-0047,team,True
person-0242,person-0052,team,True
person-0242,person-0062,team,True
person-0242,person-0022,team,True
person-0242,person-0012,team,True
person-0242,person-0381,team,True
person-0262,person-0102,team,True
person-0262,person-0107,team,True
person-0262,person-0152,team,True
person-0262,person-0047,team,True
person-0262,person-0052,team,True
person-0262,person-0062,team,True
person-0262,person-0022,team,True
person-0262,person-0012,team,True
person-0262,person-0381,team,True
person-0102,person-0107,team,True
person-0102,person-0152,team,True
person-0102,person-0047,team,True
person-0102,person-0052,team,True
person-0102,person-0062,team,True
person-0102,person-0022,team,True
person-0102,person-0012,team,True
person-0102,person-0381,team,True
person-0107,person-0152,team,True
person-0107,person-0047,team,True
person-0107,person-0052,team,True
person-0107,person-0062,team,True
person-0107,person-0022,team,True
person-0107,person-0012,team,True
person-0107,person-0381,team,True
person-0152,person-0047,team,True
person-0152,person-0052,team,True
person-0152,person-0062,team,True
person-0152,person-0022,team,True
person-0152,person-0012,team,True
person-0152,person-0381,team,True
person-0047,person-0052,team,True
person-0047,person-0062,team,True
person-0047,person-0022,team,True
person-0047,person-0012,team,True
person-0047,person-0381,team,True
person-0052,person-0062,team,True
person-0052,person-0022,team,True
person-0052,person-0012,team,True
person-0052,person-0381,team,True
person-0062,person-0022,team,True
person-0062,person-0012,team,True
person-0062,person-0381,team,True
person-0022,person-0012,team,True
person-0022,person-0381,team,True
person-0012,person-0381,team,True
person-0273,person-0283,team,True
person-0273,person-0313,team,True
person-0273,person-0318,team,True
person-0273,person-0353,team,True
person-0273,person-0363,team,True
person-0273,person-0368,team,True
person-0273,person-0163,team,True
person-0273,person-0168,team,True
person-0273,person-0183,team,True
person-0273,person-0193,team,True
person-0273,person-0203,team,True
person-0273,person-0228,team,True
person-0273,person-0233,team,True
person-0273,person-0253,team,True
person-0273,person-0093,team,True
person-0273,person-0103,team,True
person-0273,person-0108,team,True
person-0273,person-0113,team,True
person-0273,person-0123,team,True
person-0273,person-0128,team,True
person-0273,person-0038,team,True
person-0273,person-0053,team,True
person-0273,person-0033,team,True
person-0273,person-0013,team,True
person-0273,person-0387,team,True
person-0273,person-0392,team,True
person-0283,person-0313,team,True
person-0283,person-0318,team,True
person-0283,person-0353,team,True
person-0283,person-0363,team,True
person-0283,person-0368,team,True
person-0283,person-0163,team,True
person-0283,person-0168,team,True
person-0283,person-0183,team,True
person-0283,person-0193,team,True
person-0283,person-0203,team,True
person-0283,person-0228,team,True
person-0283,person-0233,team,True
person-0283,person-0253,team,True
person-0283,person-0093,team,True
person-0283,person-0103,team,True
person-0283,person-0108,team,True
person-0283,person-0113,team,True
person-0283,person-0123,team,True
person-0283,person-0128,team,True
person-0283,person-0038,team,True
person-0283,person-0053,team,True
person-0283,person-0033,team,True
person-0283,person-0013,team,True
person-0283,person-0387,team,True
person-0283,person-0392,team,True
person-0313,person-0318,team,True
person-0313,person-0353,team,True
person-0313,person-0363,team,True
person-0313,person-0368,team,True
person-0313,person-0163,team,True
person-0313,person-0168,team,True
person-0313,person-0183,team,True
person-0313,person-0193,team,True
person-0313,person-0203,team,True
person-0313,person-0228,team,True
person-0313,person-0233,team,True
person-0313,person-0253,team,True
person-0313,person-0093,team,True
person-0313,person-0103,team,True
person-0313,person-0108,team,True
person-0313,person-0113,team,True
person-0313,person-0123,team,True
person-0313,person-0128,team,True
person-0313,person-0038,team,True
person-0313,person-0053,team,True
person-0313,person-0033,team,True
person-0313,person-0013,team,True
person-0313,person-0387,team,True
person-0313,person-0392,team,True
person-0318,person-0353,team,True
person-0318,person-0363,team,True
person-0318,person-0368,team,True
person-0318,person-0163,team,True
person-0318,person-0168,team,True
person-0318,person-0183,team,True
person-0318,person-0193,team,True
person-0318,person-0203,team,True
person-0318,person-0228,team,True
person-0318,person-0233,team,True
person-0318,person-0253,team,True
person-0318,person-0093,team,True
person-0318,person-0103,team,True
person-0318,person-0108,team,True
person-0318,person-0113,team,True
person-0318,person-0123,team,True
person-0318,person-0128,team,True
person-0318,person-0038,team,True
person-0318,person-0053,team,True
person-0318,person-0033,team,True
person-0318,person-0013,team,True
person-0318,person-0387,team,True
person-0318,person-0392,team,True
person-0353,person-0363,team,True
person-0353,person-0368,team,True
person-0353,person-0163,team,True
person-0353,person-0168,team,True
person-0353,person-0183,team,True
person-0353,person-0193,team,True
person-0353,person-0203,team,True
person-0353,person-0228,team,True
person-0353,person-0233,team,True
person-0353,person-0253,team,True
person-0353,person-0093,team,True
person-0353,person-0103,team,True
person-0353,person-0108,team,True
person-0353,person-0113,team,True
person-0353,person-0123,team,True
person-0353,person-0128,team,True
person-0353,person-0038,team,True
person-0353,person-0053,team,True
person-0353,person-0033,team,True
person-0353,person-0013,team,True
person-0353,person-0387,team,True
person-0353,person-0392,team,True
person-0363,person-0368,team,True
person-0363,person-0163,team,True
person-0363,person-0168,team,True
person-0363,person-0183,team,True
person-0363,person-0193,team,True
person-0363,person-0203,team,True
person-0363,person-0228,team,True
person-0363,person-0233,team,True
person-0363,person-0253,team,True
person-0363,person-0093,team,True
person-0363,person-0103,team,True
person-0363,person-0108,team,True
person-0363,person-0113,team,True
person-0363,person-0123,team,True
person-0363,person-0128,team,True
person-0363,person-0038,team,True
person-0363,person-0053,team,True
person-0363,person-0033,team,True
person-0363,person-0013,team,True
person-0363,person-0387,team,True
person-0363,person-0392,team,True
person-0368,person-0163,team,True
person-0368,person-0168,team,True
person-0368,person-0183,team,True
person-0368,person-0193,team,True
person-0368,person-0203,team,True
person-0368,person-0228,team,True
person-0368,person-0233,team,True
person-0368,person-0253,team,True
person-0368,person-0093,team,True
person-0368,person-0103,team,True
person-0368,person-0108,team,True
person-0368,person-0113,team,True
person-0368,person-0123,team,True
person-0368,person-0128,team,True
person-0368,person-0038,team,True
person-0368,person-0053,team,True
person-0368,person-0033,team,True
person-0368,person-0013,team,True
person-0368,person-0387,team,True
person-0368,person-0392,team,True
person-0163,person-0168,team,True
person-0163,person-0183,team,True
person-0163,person-0193,team,True
person-0163,person-0203,team,True
person-0163,person-0228,team,True
person-0163,person-0233,team,True
person-0163,person-0253,team,True
person-0163,person-0093,team,True
person-0163,person-0103,team,True
person-0163,person-0108,team,True
person-0163,person-0113,team,True
person-0163,person-0123,team,True
person-0163,person-0128,team,True
person-0163,person-0038,team,True
person-0163,person-0053,team,True
person-0163,person-0033,team,True
person-0163,person-0013,team,True
person-0163,person-0387,team,True
person-0163,person-0392,team,True
person-0168,person-0183,team,True
person-0168,person-0193,team,True
person-0168,person-0203,team,True
person-0168,person-0228,team,True
person-0168,person-0233,team,True
person-0168,person-0253,team,True
person-0168,person-0093,team,True
person-0168,person-0103,team,True
person-0168,person-0108,team,True
person-0168,person-0113,team,True
person-0168,person-0123,team,True
person-0168,person-0128,team,True
person-0168,person-0038,team,True
person-0168,person-0053,team,True
person-0168,person-0033,team,True
person-0168,person-0013,team,True
person-0168,person-0387,team,True
person-0168,person-0392,team,True
person-0183,person-0193,team,True
person-0183,person-0203,team,True
person-0183,person-0228,team,True
person-0183,person-0233,team,True
person-0183,person-0253,team,True
person-0183,person-0093,team,True
person-0183,person-0103,team,True
person-0183,person-0108,team,True
person-0183,person-0113,team,True
person-0183,person-0123,team,True
person-0183,person-0128,team,True
person-0183,person-0038,team,True
person-0183,person-0053,team,True
person-0183,person-0033,team,True
person-0183,person-0013,team,True
person-0183,person-0387,team,True
person-0183,person-0392,team,True
person-0193,person-0203,team,True
person-0193,person-0228,team,True
person-0193,person-0233,team,True
person-0193,person-0253,team,True
person-0193,person-0093,team,True
person-0193,person-0103,team,True
person-0193,person-0108,team,True
person-0193,person-0113,team,True
person-0193,person-0123,team,True
person-0193,person-0128,team,True
person-0193,person-0038,team,True
person-0193,person-0053,team,True
person-0193,person-0033,team,True
person-0193,person-0013,team,True
person-0193,person-0387,team,True
person-0193,person-0392,team,True
person-0203,person-0228,team,True
person-0203,person-0233,team,True
person-0203,person-0253,team,True
person-0203,person-0093,team,True
person-0203,person-0103,team,True
person-0203,person-0108,team,True
person-0203,person-0113,team,True
person-0203,person-0123,team,True
person-0203,person-0128,team,True
person-0203,person-0038,team,True
person-0203,person-0053,team,True
person-0203,person-0033,team,True
person-0203,person-0013,team,True
person-0203,person-0387,team,True
person-0203,person-0392,team,True
person-0228,person-0233,team,True
person-0228,person-0253,team,True
person-0228,person-0093,team,True
person-0228,person-0103,team,True
person-0228,person-0108,team,True
person-0228,person-0113,team,True
person-0228,person-0123,team,True
person-0228,person-0128,team,True
person-0228,person-0038,team,True
person-0228,person-0053,team,True
person-0228,person-0033,team,True
person-0228,person-0013,team,True
person-0228,person-0387,team,True
person-0228,person-0392,team,True
person-0233,person-0253,team,True
person-0233,person-0093,team,True
person-0233,person-0103,team,True
person-0233,person-0108,team,True
person-0233,person-0113,team,True
person-0233,person-0123,team,True
person-0233,person-0128,team,True
person-0233,person-0038,team,True
person-0233,person-0053,team,True
person-0233,person-0033,team,True
person-0233,person-0013,team,True
person-0233,person-0387,team,True
person-0233,person-0392,team,True
person-0253,person-0093,team,True
person-0253,person-0103,team,True
person-0253,person-0108,team,True
person-0253,person-0113,team,True
person-0253,person-0123,team,True
person-0253,person-0128,team,True
person-0253,person-0038,team,True
person-0253,person-0053,team,True
person-0253,person-0033,team,True
person-0253,person-0013,team,True
person-0253,person-0387,team,True
person-0253,person-0392,team,True
person-0093,person-0103,team,True
person-0093,person-0108,team,True
person-0093,person-0113,team,True
person-0093,person-0123,team,True
person-0093,person-0128,team,True
person-0093,person-0038,team,True
person-0093,person-0053,team,True
person-0093,person-0033,team,True
person-0093,person-0013,team,True
person-0093,person-0387,team,True
person-0093,person-0392,team,True
person-0103,person-0108,team,True
person-0103,person-0113,team,True
person-0103,person-0123,team,True
person-0103,person-0128,team,True
person-0103,person-0038,team,True
person-0103,person-0053,team,True
person-0103,person-0033,team,True
person-0103,person-0013,team,True
person-0103,person-0387,team,True
person-0103,person-0392,team,True
person-0108,person-0113,team,True
person-0108,person-0123,team,True
person-0108,person-0128,team,True
person-0108,person-0038,team,True
person-0108,person-0053,team,True
person-0108,person-0033,team,True
person-0108,person-0013,team,True
person-0108,person-0387,team,True
person-0108,person-0392,team,True
person-0113,person-0123,team,True
person-0113,person-0128,team,True
person-0113,person-0038,team,True
person-0113,person-0053,team,True
person-0113,person-0033,team,True
person-0113,person-0013,team,True
person-0113,person-0387,team,True
person-0113,person-0392,team,True
person-0123,person-0128,team,True
person-0123,person-0038,team,True
person-0123,person-0053,team,True
person-0123,person-0033,team,True
person-0123,person-0013,team,True
person-0123,person-0387,team,True
person-0123,person-0392,team,True
person-0128,person-0038,team,True
person-0128,person-0053,team,True
person-0128,person-0033,team,True
